ros_time,dvl_beam_1_range,dvl_beam_2_range,dvl_beam_3_range,dvl_beam_4_range,avg_beam_range
767.727549289,1.0856000185012817,1.652000069618225,1.1917999982833862,1.062000036239624,1.2478500306606293
767.877490959,1.0856000185012817,1.6638001203536987,0.29500001668930054,1.0856000185012817,1.0325000435113907
768.227686455,1.2390000820159912,1.652000069618225,1.2862000465393066,1.121000051498413,1.324550062417984
768.327536443,1.2508000135421753,1.6638001203536987,1.2862000465393066,1.262600064277649,1.3658500611782074
768.47750913,1.262600064277649,1.6874001026153564,1.3098000288009644,1.0974000692367554,1.3393000662326813
768.577514167,1.2862000465393066,1.6048001050949097,1.321600079536438,1.1092000007629395,1.3304500579833984
768.677512539,1.3688000440597534,1.6638001203536987,0.3068000078201294,1.1800000667572021,1.129850059747696
768.777522317,1.2390000820159912,1.6284000873565674,1.3569999933242798,1.2508000135421753,1.3688000440597534
768.877500207,1.2390000820159912,1.1682000160217285,1.3688000440597534,1.1800000667572021,1.2390000522136688
768.977532299,1.262600064277649,1.2036000490188599,0.29500001668930054,1.1800000667572021,0.9853000491857529
769.077527319,1.3688000440597534,1.534000039100647,0.29500001668930054,1.1564000844955444,1.0885500460863113
769.177506709,1.274399995803833,1.7110000848770142,0.29500001668930054,1.2036000490188599,1.121000036597252
769.277500377,1.3688000440597534,1.6638001203536987,0.29500001668930054,1.2154000997543335,1.1357500702142715
769.42752284,1.3688000440597534,1.6756000518798828,0.29500001668930054,1.2154000997543335,1.1387000530958176
769.527562654,1.380600094795227,1.3098000288009644,0.29500001668930054,1.2036000490188599,1.047250047326088
769.677517361,1.333400011062622,1.6874001026153564,0.29500001668930054,1.1800000667572021,1.1239500492811203
769.727688337,1.3452000617980957,1.333400011062622,0.29500001668930054,1.1917999982833862,1.0413500219583511
769.82751414,1.321600079536438,1.6756000518798828,0.29500001668930054,1.2036000490188599,1.1239500492811203
769.927554454,1.333400011062622,1.3569999933242798,0.29500001668930054,1.2036000490188599,1.0472500175237656
770.077609824,1.333400011062622,1.3688000440597534,0.29500001668930054,1.2508000135421753,1.0620000213384628
770.177527994,1.333400011062622,1.3924000263214111,0.29500001668930054,1.2154000997543335,1.0590500384569168
770.277600807,1.333400011062622,1.3452000617980957,0.29500001668930054,1.2272000312805176,1.050200030207634
770.377563902,1.321600079536438,1.3688000440597534,0.29500001668930054,1.2508000135421753,1.0590500384569168
770.477544477,1.3569999933242798,1.3924000263214111,0.29500001668930054,1.2390000820159912,1.0708500295877457
770.577542682,1.3569999933242798,1.7464001178741455,0.29500001668930054,1.2508000135421753,1.1623000353574753
770.677520665,1.3452000617980957,1.3569999933242798,0.29500001668930054,1.2508000135421753,1.0620000213384628
770.777511073,1.2508000135421753,1.7700001001358032,0.29500001668930054,1.274399995803833,1.147550031542778
770.877507778,1.3688000440597534,1.7700001001358032,0.29500001668930054,1.274399995803833,1.1770500391721725
771.027520463,1.4160000085830688,1.7700001001358032,0.29500001668930054,1.274399995803833,1.1888500303030014
771.127580481,1.4278000593185425,1.805400013923645,0.29500001668930054,1.2862000465393066,1.2036000341176987
771.227571871,1.4278000593185425,1.7700001001358032,0.29500001668930054,1.2862000465393066,1.1947500556707382
771.377512022,1.4396001100540161,1.4396001100540161,0.29500001668930054,1.2980000972747803,1.1180500835180283
771.427548317,1.4160000085830688,1.4514000415802002,1.4042000770568848,1.3098000288009644,1.3953500390052795
771.577501357,1.3924000263214111,1.4632000923156738,1.4042000770568848,1.274399995803833,1.3835500478744507
771.677506728,1.4278000593185425,1.4514000415802002,0.29500001668930054,1.2862000465393066,1.1151000410318375
771.777507914,1.274399995803833,1.475000023841858,0.29500001668930054,1.321600079536438,1.0915000289678574
771.877499526,1.262600064277649,1.4632000923156738,1.4278000593185425,1.4160000085830688,1.3924000561237335
771.977501675,1.333400011062622,1.4632000923156738,0.29500001668930054,1.4160000085830688,1.1269000321626663
772.07752399,1.333400011062622,1.4632000923156738,0.29500001668930054,1.1564000844955444,1.0620000511407852
772.228577642,1.3688000440597534,1.4632000923156738,0.29500001668930054,1.4278000593185425,1.1387000530958176
772.27756212,1.380600094795227,1.911600112915039,0.29500001668930054,1.4160000085830688,1.2508000582456589
772.427760948,1.4042000770568848,1.8998000621795654,0.29500001668930054,1.4160000085830688,1.253750041127205
772.527549548,1.4514000415802002,1.8998000621795654,0.29500001668930054,1.4278000593185425,1.2685000449419022
772.627752709,1.4514000415802002,1.8998000621795654,0.29500001668930054,1.4278000593185425,1.2685000449419022
772.727569641,1.3924000263214111,1.8998000621795654,0.29500001668930054,1.4278000593185425,1.253750041127205
772.877499274,1.534000039100647,1.864400029182434,0.29500001668930054,1.321600079536438,1.253750041127205
772.927583161,1.522200107574463,1.9588000774383545,0.29500001668930054,1.333400011062622,1.277350053191185
773.027678251,1.5458000898361206,1.864400029182434,0.29500001668930054,1.3452000617980957,1.2626000493764877
773.127530812,1.5458000898361206,2.00600004196167,0.29500001668930054,1.3452000617980957,1.2980000525712967
773.229452048,1.5576000213623047,2.00600004196167,0.29500001668930054,1.3452000617980957,1.3009500354528427
773.377553573,1.5104000568389893,2.029600143432617,0.29500001668930054,1.380600094795227,1.3039000779390335
773.477532574,1.534000039100647,2.065000057220459,0.29500001668930054,1.3924000263214111,1.3216000348329544
773.57750915,1.4986000061035156,2.065000057220459,0.29500001668930054,1.3688000440597534,1.3068500310182571
773.677524132,1.4160000085830688,2.100399971008301,0.29500001668930054,1.3924000263214111,1.3009500056505203
773.779118933,1.4160000085830688,2.1358001232147217,0.29500001668930054,1.3688000440597534,1.3039000481367111
773.927528763,1.4868000745773315,2.1712000370025635,0.29500001668930054,1.3688000440597534,1.3304500430822372
774.027520227,1.4632000923156738,2.2066001892089844,1.6166000366210938,1.3924000263214111,1.6697000861167908
774.127545301,1.4868000745773315,1.4396001100540161,0.29500001668930054,1.4396001100540161,1.165250077843666
774.227538876,1.4868000745773315,2.218400001525879,0.29500001668930054,1.380600094795227,1.3452000468969345
774.327605115,1.475000023841858,2.2066001892089844,1.4632000923156738,1.3688000440597534,1.6284000873565674
774.427550488,1.475000023841858,2.2538001537323,0.29500001668930054,1.4160000085830688,1.3599500507116318
774.527678392,1.522200107574463,2.336400032043457,0.29500001668930054,1.4160000085830688,1.3924000412225723
774.627557489,1.534000039100647,2.336400032043457,1.5576000213623047,1.3452000617980957,1.693300038576126
774.777501529,1.534000039100647,2.2892000675201416,0.29500001668930054,1.3452000617980957,1.3658500462770462
774.82755888,1.534000039100647,2.3245999813079834,0.29500001668930054,1.3569999933242798,1.3776500076055527
774.977554937,1.5458000898361206,2.3600001335144043,0.29500001668930054,1.3452000617980957,1.3865000754594803
775.127708007,1.5104000568389893,2.3835999965667725,0.29500001668930054,1.3452000617980957,1.3835500329732895
775.177515532,1.6638001203536987,2.3482000827789307,0.29500001668930054,1.3452000617980957,1.4130500704050064
775.277525829,1.6284000873565674,2.3600001335144043,0.29500001668930054,1.3452000617980957,1.407150074839592
775.377552477,1.534000039100647,2.3010001182556152,0.3540000021457672,1.3569999933242798,1.3865000382065773
775.477557626,1.593000054359436,2.218400001525879,0.29500001668930054,1.3569999933242798,1.3658500164747238
775.627822914,1.5694000720977783,2.2066001892089844,0.29500001668930054,1.3452000617980957,1.3540500849485397
775.727569664,1.593000054359436,2.0886001586914062,0.29500001668930054,1.3452000617980957,1.3304500728845596
775.827525833,1.6048001050949097,2.0886001586914062,0.29500001668930054,1.3452000617980957,1.333400085568428
775.927565406,1.5576000213623047,2.029600143432617,0.29500001668930054,1.333400011062622,1.3039000481367111
776.02786562,1.5458000898361206,1.9470000267028809,0.29500001668930054,1.333400011062622,1.280300036072731
776.127562353,1.5458000898361206,1.911600112915039,0.29500001668930054,1.333400011062622,1.2714500576257706
776.227809345,1.4986000061035156,1.864400029182434,0.29500001668930054,1.4514000415802002,1.2773500233888626
776.327554299,1.534000039100647,1.8290001153945923,0.29500001668930054,1.3452000617980957,1.2508000582456589
776.477504764,1.5104000568389893,1.8408000469207764,0.29500001668930054,1.333400011062622,1.244900032877922
776.577526672,1.4868000745773315,1.793600082397461,0.29500001668930054,1.3098000288009644,1.2213000506162643
776.677570597,1.4868000745773315,1.6992000341415405,0.29500001668930054,1.321600079536438,1.2006500512361526
776.777512989,1.4868000745773315,1.7228000164031982,0.29500001668930054,1.2862000465393066,1.1977000385522842
776.927667151,1.4632000923156738,1.6638001203536987,0.29500001668930054,1.262600064277649,1.1711500734090805
776.977557637,1.4396001100540161,1.6048001050949097,0.29500001668930054,1.262600064277649,1.1505000740289688
777.077524472,1.4396001100540161,1.4868000745773315,0.29500001668930054,1.2272000312805176,1.1121500581502914
777.227552232,1.4514000415802002,1.593000054359436,0.29500001668930054,1.2862000465393066,1.1564000397920609
777.327548788,1.4986000061035156,1.6048001050949097,1.3924000263214111,1.333400011062622,1.4573000371456146
777.427562874,1.2980000972747803,1.6166000366210938,1.3688000440597534,1.262600064277649,1.386500060558319
777.577489142,1.274399995803833,1.4396001100540161,0.29500001668930054,0.8968000411987305,0.97645004093647
777.627883323,1.2980000972747803,1.3569999933242798,0.29500001668930054,1.262600064277649,1.0531500428915024
777.777515203,1.2272000312805176,1.3688000440597534,0.29500001668930054,1.2508000135421753,1.0354500263929367
777.827893107,1.2036000490188599,1.4514000415802002,1.3688000440597534,1.2154000997543335,1.3098000586032867
778.027517076,1.1682000160217285,1.4868000745773315,1.3924000263214111,1.321600079536438,1.3422500491142273
778.427548513,1.0501999855041504,1.4868000745773315,0.29500001668930054,1.2390000820159912,1.0177500396966934
778.527510154,1.0384000539779663,1.062000036239624,0.29500001668930054,1.1328001022338867,0.8820500522851944
778.627525037,1.0384000539779663,1.121000051498413,1.4632000923156738,1.121000051498413,1.1859000623226166
778.777516416,1.1446000337600708,1.4160000085830688,0.29500001668930054,1.0856000185012817,0.9853000193834305
778.827522949,1.121000051498413,1.4514000415802002,0.29500001668930054,1.0974000692367554,0.9912000447511673
778.97752394,1.1328001022338867,1.4042000770568848,0.29500001668930054,1.121000051498413,0.9882500618696213
779.077501044,1.0856000185012817,1.2862000465393066,0.29500001668930054,1.1446000337600708,0.9528500288724899
779.177541982,1.062000036239624,1.2980000972747803,0.29500001668930054,1.3924000263214111,1.011850044131279
779.27751829,1.0266000032424927,1.2980000972747803,0.29500001668930054,1.121000051498413,0.9351500421762466
779.377626821,1.0266000032424927,1.333400011062622,0.29500001668930054,1.3569999933242798,1.0030000060796738
779.477492444,0.9204000234603882,1.3452000617980957,0.29500001668930054,1.1328001022338867,0.9233500510454178
779.627502138,0.932200014591217,0.932200014591217,0.29500001668930054,1.1446000337600708,0.8260000199079514
779.727592613,1.121000051498413,1.3098000288009644,0.29500001668930054,1.121000051498413,0.9617000371217728
779.827522588,1.0384000539779663,1.1092000007629395,0.29500001668930054,1.121000051498413,0.8909000307321548
779.927537359,1.121000051498413,1.2980000972747803,0.29500001668930054,1.0856000185012817,0.9499000459909439
780.077549164,1.0974000692367554,1.321600079536438,0.29500001668930054,1.1446000337600708,0.9646500498056412
780.127737124,1.1092000007629395,1.321600079536438,0.29500001668930054,1.0856000185012817,0.9528500288724899
780.277500559,1.1092000007629395,1.3569999933242798,0.29500001668930054,1.0738000869750977,0.9587500244379044
780.327534648,1.0856000185012817,1.3569999933242798,0.29500001668930054,1.0384000539779663,0.9440000206232071
780.42750766,1.0974000692367554,1.3688000440597534,0.29500001668930054,1.0856000185012817,0.9617000371217728
780.57752352,1.1328001022338867,1.4042000770568848,0.29500001668930054,1.0738000869750977,0.9764500707387924
780.677560403,1.062000036239624,1.2508000135421753,0.29500001668930054,1.3452000617980957,0.9882500320672989
780.777518063,1.062000036239624,1.2862000465393066,1.3688000440597534,1.1092000007629395,1.2065500319004059
780.877507408,1.0974000692367554,1.3098000288009644,0.29500001668930054,1.121000051498413,0.9558000415563583
780.977528643,1.1092000007629395,1.2980000972747803,0.29500001668930054,1.121000051498413,0.9558000415563583
781.07751821,1.0856000185012817,1.274399995803833,0.29500001668930054,1.4514000415802002,1.0266000181436539
781.177573981,1.1682000160217285,1.3098000288009644,0.29500001668930054,1.4042000770568848,1.0443000346422195
781.327628805,1.1564000844955444,1.3098000288009644,1.2862000465393066,1.3924000263214111,1.2862000465393066
781.427539391,1.2508000135421753,1.3569999933242798,1.321600079536438,1.4160000085830688,1.3363500237464905
781.527527588,1.262600064277649,1.3688000440597534,0.29500001668930054,1.4396001100540161,1.0915000587701797
781.627555489,1.2508000135421753,1.3569999933242798,0.29500001668930054,1.5104000568389893,1.1033000200986862
781.727694186,1.262600064277649,1.262600064277649,0.29500001668930054,1.475000023841858,1.073800042271614
781.827620939,1.321600079536438,1.333400011062622,0.29500001668930054,1.3452000617980957,1.073800042271614
781.927612136,1.2862000465393066,1.333400011062622,0.29500001668930054,1.3452000617980957,1.0649500340223312
782.077495404,1.321600079536438,1.3452000617980957,0.29500001668930054,1.3688000440597534,1.082650050520897
782.177523824,1.3452000617980957,1.3569999933242798,0.29500001668930054,1.522200107574463,1.1298500448465347
782.27752315,1.3452000617980957,1.3924000263214111,1.3924000263214111,1.4986000061035156,1.4071500301361084
782.377538607,1.3569999933242798,1.4042000770568848,1.4160000085830688,1.4160000085830688,1.3983000218868256
782.477500026,1.3569999933242798,1.380600094795227,0.29500001668930054,1.4042000770568848,1.109200045466423
782.577635408,1.262600064277649,1.4632000923156738,0.29500001668930054,1.4278000593185425,1.1121500581502914
782.677571828,1.2508000135421753,1.4986000061035156,0.29500001668930054,1.4042000770568848,1.112150028347969
782.777515636,1.2862000465393066,1.5104000568389893,0.29500001668930054,1.262600064277649,1.0885500460863113
782.927635812,1.3688000440597534,1.534000039100647,0.29500001668930054,1.262600064277649,1.1151000410318375
783.027524861,1.3688000440597534,1.5812000036239624,0.29500001668930054,1.5458000898361206,1.1977000385522842
783.127520595,1.262600064277649,1.5458000898361206,0.29500001668930054,1.4396001100540161,1.1357500702142715
783.227609755,1.3452000617980957,1.5576000213623047,0.29500001668930054,1.5458000898361206,1.1859000474214554
783.32757086,1.262600064277649,1.6756000518798828,0.29500001668930054,1.5812000036239624,1.2036000341176987
783.477490368,1.262600064277649,1.6284000873565674,0.29500001668930054,1.5458000898361206,1.1829500645399094
783.527592939,1.333400011062622,1.7228000164031982,0.29500001668930054,1.4042000770568848,1.1888500303030014
783.630089892,1.3569999933242798,1.7228000164031982,0.29500001668930054,1.6284000873565674,1.2508000284433365
783.727613963,1.3452000617980957,1.7346000671386719,0.29500001668930054,1.3924000263214111,1.1918000429868698
783.877515028,1.3452000617980957,1.7346000671386719,0.29500001668930054,1.3924000263214111,1.1918000429868698
783.97755941,1.3452000617980957,1.7582000494003296,0.29500001668930054,1.380600094795227,1.1947500556707382
784.07761257,1.2980000972747803,1.7582000494003296,0.29500001668930054,1.4868000745773315,1.2095000594854355
784.177594749,1.321600079536438,1.6992000341415405,0.29500001668930054,1.4868000745773315,1.2006500512361526
784.327525554,1.3098000288009644,1.7110000848770142,0.29500001668930054,1.4868000745773315,1.2006500512361526
784.377518439,1.2980000972747803,1.7228000164031982,0.29500001668930054,1.4160000085830688,1.182950034737587
784.477508729,1.2862000465393066,1.7228000164031982,0.29500001668930054,1.321600079536438,1.1564000397920609
784.577508574,1.1800000667572021,1.6992000341415405,0.29500001668930054,1.4632000923156738,1.1593500524759293
784.727599602,1.1682000160217285,1.6874001026153564,0.29500001668930054,1.333400011062622,1.121000036597252
784.777522247,1.1564000844955444,1.6992000341415405,0.29500001668930054,1.321600079536438,1.1180500537157059
784.927720903,1.1682000160217285,1.6756000518798828,0.29500001668930054,1.2508000135421753,1.0974000245332718
785.027533082,1.1682000160217285,1.6874001026153564,0.29500001668930054,1.1682000160217285,1.0797000378370285
785.177632146,1.1800000667572021,1.534000039100647,0.29500001668930054,1.321600079536438,1.082650050520897
785.227682587,1.2154000997543335,1.4396001100540161,0.29500001668930054,1.2390000820159912,1.0472500771284103
785.327553081,1.2036000490188599,1.5458000898361206,0.29500001668930054,1.2154000997543335,1.0649500638246536
785.427512371,1.2036000490188599,1.4160000085830688,0.29500001668930054,1.1092000007629395,1.0059500187635422
785.527541327,1.2036000490188599,1.4632000923156738,0.29500001668930054,1.121000051498413,1.0207000523805618
785.62795145,1.1917999982833862,1.4868000745773315,0.29500001668930054,1.121000051498413,1.0236500352621078
785.72770587,1.1917999982833862,1.4632000923156738,0.29500001668930054,1.1328001022338867,1.0207000523805618
785.877518656,1.2036000490188599,1.3688000440597534,0.29500001668930054,1.1092000007629395,0.9941500276327133
785.977544131,1.1917999982833862,1.2154000997543335,1.6048001050949097,1.0974000692367554,1.2773500680923462
786.077560421,1.2154000997543335,1.4042000770568848,0.29500001668930054,1.0738000869750977,0.9971000701189041
786.177534026,1.0856000185012817,1.4278000593185425,0.29500001668930054,1.0738000869750977,0.9705500453710556
786.277511371,1.0856000185012817,1.4396001100540161,0.29500001668930054,1.1328001022338867,0.9882500618696213
786.427701731,1.1092000007629395,1.3569999933242798,1.4396001100540161,1.1328001022338867,1.2596500515937805
786.527641225,1.0856000185012817,1.380600094795227,0.29500001668930054,0.9204000234603882,0.9204000383615494
786.627522904,1.2508000135421753,1.3688000440597534,0.29500001668930054,0.8142000436782837,0.9322000294923782
786.727546897,1.2390000820159912,1.2980000972747803,0.29500001668930054,1.1446000337600708,0.9941500574350357
786.827524446,1.2390000820159912,1.2980000972747803,0.29500001668930054,1.3098000288009644,1.035450056195259
786.927555514,1.2272000312805176,1.3569999933242798,0.29500001668930054,1.4396001100540161,1.0797000378370285
787.027940803,1.2154000997543335,1.3688000440597534,0.29500001668930054,1.4868000745773315,1.0915000587701797
787.127575667,1.2508000135421753,1.3452000617980957,0.29500001668930054,1.475000023841858,1.0915000289678574
787.277499898,1.2862000465393066,1.3569999933242798,0.29500001668930054,1.3924000263214111,1.0826500207185745
787.377555392,1.2862000465393066,1.3688000440597534,1.3098000288009644,1.522200107574463,1.3717500567436218
787.477502848,1.2980000972747803,1.4042000770568848,0.29500001668930054,1.534000039100647,1.1328000575304031
787.577514768,1.3098000288009644,1.4042000770568848,1.2980000972747803,1.4396001100540161,1.3629000782966614
787.677548872,1.4042000770568848,1.3098000288009644,0.29500001668930054,1.4396001100540161,1.1121500581502914
787.777550329,1.4042000770568848,1.4396001100540161,1.262600064277649,1.4632000923156738,1.392400085926056
787.877577989,1.333400011062622,1.3452000617980957,1.2508000135421753,1.3688000440597534,1.3245500326156616
787.977511612,1.4042000770568848,1.3688000440597534,0.29500001668930054,1.380600094795227,1.1121500581502914
788.477480561,1.3569999933242798,1.4396001100540161,0.29500001668930054,1.3569999933242798,1.112150028347969
788.577560036,1.333400011062622,1.4632000923156738,0.29500001668930054,1.3452000617980957,1.109200045466423
788.677495603,1.4160000085830688,1.4632000923156738,1.3569999933242798,1.4042000770568848,1.4101000428199768
788.827509075,1.4278000593185425,1.4986000061035156,1.3569999933242798,1.4042000770568848,1.4219000339508057
788.929476621,1.4042000770568848,1.4396001100540161,1.380600094795227,1.4160000085830688,1.4101000726222992
789.027537969,1.333400011062622,1.4868000745773315,0.29500001668930054,1.4868000745773315,1.1505000442266464
789.127529759,1.4160000085830688,1.4396001100540161,1.4514000415802002,1.5576000213623047,1.4661500453948975
789.277499083,1.4986000061035156,1.4986000061035156,0.29500001668930054,1.5458000898361206,1.209500029683113
789.377518576,1.5104000568389893,1.522200107574463,0.29500001668930054,1.5576000213623047,1.2213000506162643
789.477494977,1.522200107574463,1.522200107574463,0.29500001668930054,1.5812000036239624,1.2301500588655472
789.577507415,1.5104000568389893,1.5458000898361206,0.29500001668930054,1.593000054359436,1.2360500544309616
789.727556387,1.4278000593185425,1.522200107574463,0.29500001668930054,1.6284000873565674,1.2183500677347183
789.827586528,1.4986000061035156,1.5694000720977783,0.29500001668930054,1.6756000518798828,1.2596500366926193
789.927525244,1.4986000061035156,1.5694000720977783,0.29500001668930054,1.6284000873565674,1.2478500455617905
790.027535626,1.3452000617980957,1.5694000720977783,1.5812000036239624,1.6402000188827515,1.534000039100647
790.127664749,1.321600079536438,1.6048001050949097,0.29500001668930054,1.7110000848770142,1.2331000715494156
790.227602391,1.321600079536438,1.593000054359436,0.29500001668930054,1.652000069618225,1.21540005505085
790.32761044,1.3098000288009644,1.6048001050949097,0.29500001668930054,1.6992000341415405,1.2272000461816788
790.427554934,1.380600094795227,1.6166000366210938,0.29500001668930054,1.6402000188827515,1.2331000417470932
790.577513942,1.321600079536438,1.534000039100647,0.29500001668930054,1.6638001203536987,1.203600063920021
790.677501251,1.321600079536438,1.5104000568389893,1.1328001022338867,1.652000069618225,1.4042000770568848
790.777521615,1.4868000745773315,1.534000039100647,0.29500001668930054,1.5694000720977783,1.2213000506162643
790.877524275,1.4868000745773315,1.5104000568389893,0.29500001668930054,1.593000054359436,1.2213000506162643
790.977542527,1.4632000923156738,1.5576000213623047,1.4986000061035156,1.5576000213623047,1.5192500352859497
791.077529891,1.4632000923156738,1.4868000745773315,0.29500001668930054,1.5576000213623047,1.2006500512361526
791.177512811,1.475000023841858,1.5694000720977783,0.29500001668930054,1.5576000213623047,1.2242500334978104
791.277619026,1.4160000085830688,1.5812000036239624,0.29500001668930054,1.6992000341415405,1.247850015759468
791.427636257,1.4278000593185425,1.6048001050949097,0.29500001668930054,1.6874001026153564,1.2537500709295273
791.527569306,1.4278000593185425,1.4632000923156738,0.29500001668930054,1.7110000848770142,1.2242500633001328
791.627531837,1.4042000770568848,1.5576000213623047,0.29500001668930054,1.7110000848770142,1.241950049996376
791.727603553,1.4042000770568848,1.4868000745773315,1.652000069618225,1.7110000848770142,1.563500076532364
791.827555065,1.475000023841858,1.593000054359436,0.29500001668930054,1.6992000341415405,1.2655500322580338
791.927650725,1.4868000745773315,1.593000054359436,0.29500001668930054,1.7110000848770142,1.2714500576257706
792.027548996,1.4514000415802002,1.4514000415802002,1.6874001026153564,1.6638001203536987,1.563500076532364
792.177525153,1.4632000923156738,1.6166000366210938,0.29500001668930054,1.6992000341415405,1.2685000449419022
792.277527424,1.4396001100540161,1.4632000923156738,0.29500001668930054,1.6992000341415405,1.2242500633001328
792.377517177,1.2980000972747803,1.475000023841858,0.29500001668930054,1.6756000518798828,1.1859000474214554
792.477523041,1.274399995803833,1.5104000568389893,0.29500001668930054,1.652000069618225,1.182950034737587
792.577590979,1.2154000997543335,1.522200107574463,1.5812000036239624,1.6992000341415405,1.5045000612735748
792.677521602,1.2390000820159912,1.522200107574463,0.29500001668930054,1.6992000341415405,1.1888500601053238
792.777592354,1.262600064277649,1.5576000213623047,0.29500001668930054,1.6874001026153564,1.2006500512361526
792.927546252,1.2390000820159912,1.5576000213623047,0.29500001668930054,1.6756000518798828,1.1918000429868698
793.027516912,1.2272000312805176,1.5104000568389893,0.29500001668930054,1.652000069618225,1.1711500436067581
793.127528832,1.2508000135421753,1.3924000263214111,0.29500001668930054,1.652000069618225,1.147550031542778
793.227883843,1.2390000820159912,1.3569999933242798,0.29500001668930054,1.3924000263214111,1.0708500295877457
793.327571911,1.2272000312805176,1.475000023841858,1.6874001026153564,1.333400011062622,1.4307500422000885
793.477500013,1.4514000415802002,1.5104000568389893,0.29500001668930054,1.4042000770568848,1.1652500480413437
793.52755338,1.4278000593185425,1.4868000745773315,1.7228000164031982,1.475000023841858,1.5281000435352325
793.67751224,1.4514000415802002,1.4632000923156738,0.29500001668930054,1.475000023841858,1.1711500436067581
793.777538215,1.4160000085830688,1.475000023841858,0.29500001668930054,1.4868000745773315,1.1682000309228897
793.877534301,1.4278000593185425,1.4278000593185425,0.29500001668930054,1.5576000213623047,1.1770500391721725
793.977518054,1.3569999933242798,1.5104000568389893,0.29500001668930054,1.652000069618225,1.2036000341176987
794.077582881,1.3098000288009644,1.5104000568389893,0.29500001668930054,1.7228000164031982,1.209500029683113
794.177551763,1.5104000568389893,1.522200107574463,1.7464001178741455,1.7110000848770142,1.622500091791153
794.27760259,1.805400013923645,1.2862000465393066,1.7700001001358032,1.6992000341415405,1.6402000486850739
794.427547247,1.8762000799179077,1.333400011062622,0.29500001668930054,1.8290001153945923,1.3334000557661057
794.527822962,1.864400029182434,1.3098000288009644,0.29500001668930054,1.8290001153945923,1.3245500475168228
794.627551419,1.864400029182434,1.3098000288009644,0.29500001668930054,1.805400013923645,1.318650022149086
794.727577153,1.85260009765625,1.321600079536438,0.29500001668930054,1.6166000366210938,1.2714500576257706
794.827578924,1.864400029182434,1.3452000617980957,0.29500001668930054,1.8172000646591187,1.3304500430822372
794.927606696,1.9352000951766968,1.4986000061035156,0.29500001668930054,1.7700001001358032,1.374700054526329
795.027725096,2.0532000064849854,1.5104000568389893,1.4986000061035156,1.805400013923645,1.7169000208377838
795.177485161,2.029600143432617,1.5104000568389893,0.29500001668930054,1.7582000494003296,1.3983000665903091
795.277485747,2.029600143432617,0.34220001101493835,1.5576000213623047,1.7818000316619873,1.4278000518679619
795.377518518,2.029600143432617,1.5458000898361206,0.29500001668930054,1.805400013923645,1.4189500659704208
795.47753416,2.0178000926971436,1.522200107574463,0.29500001668930054,1.793600082397461,1.407150074839592
795.5775146349999,2.029600143432617,1.5576000213623047,1.5812000036239624,1.7700001001358032,1.7346000671386719
795.677495462,1.9824000597000122,1.5576000213623047,0.29500001668930054,1.7582000494003296,1.3983000367879868
795.777586159,1.8172000646591187,1.5694000720977783,1.7464001178741455,1.7346000671386719,1.7169000804424286
795.87751506,1.793600082397461,1.5458000898361206,1.7582000494003296,1.7582000494003296,1.7139500677585602
796.027525309,1.7818000316619873,1.5576000213623047,0.29500001668930054,1.793600082397461,1.3570000380277634
796.127540895,1.7700001001358032,1.593000054359436,1.7700001001358032,1.7818000316619873,1.7287000715732574
796.227900703,1.793600082397461,0.34220001101493835,0.29500001668930054,1.7464001178741455,1.0443000569939613
796.327546716,1.7700001001358032,1.534000039100647,0.29500001668930054,1.6756000518798828,1.3186500519514084
796.427783838,1.9234000444412231,1.3924000263214111,0.29500001668930054,1.7464001178741455,1.33930005133152
796.527567943,1.8998000621795654,1.380600094795227,0.29500001668930054,1.6992000341415405,1.3186500519514084
796.6276024,1.8762000799179077,1.3924000263214111,0.29500001668930054,1.6992000341415405,1.31570003926754
796.777514446,1.8408000469207764,1.380600094795227,0.29500001668930054,1.6048001050949097,1.2803000658750534
796.827543201,1.6402000188827515,1.380600094795227,0.29500001668930054,1.593000054359436,1.2272000461816788
796.977510525,1.6166000366210938,1.4042000770568848,0.29500001668930054,1.652000069618225,1.241950049996376
797.127535478,1.6048001050949097,1.3452000617980957,1.5694000720977783,1.6166000366210938,1.5340000689029694
797.177517308,1.6048001050949097,0.34220001101493835,0.29500001668930054,1.593000054359436,0.9587500467896461
797.277493487,1.6166000366210938,0.3304000198841095,0.29500001668930054,1.4986000061035156,0.9351500198245049
797.377554684,1.7346000671386719,1.3924000263214111,0.29500001668930054,1.5458000898361206,1.241950049996376
797.477520474,1.7228000164031982,1.3924000263214111,0.29500001668930054,1.4632000923156738,1.218350037932396
797.627536075,1.5576000213623047,0.34220001101493835,0.29500001668930054,1.5104000568389893,0.9263000264763832
797.67752285,1.534000039100647,1.2862000465393066,0.29500001668930054,1.4986000061035156,1.1534500271081924
797.827583729,1.5458000898361206,1.3098000288009644,0.29500001668930054,1.534000039100647,1.1711500436067581
797.927655093,1.4632000923156738,1.3098000288009644,0.29500001668930054,1.522200107574463,1.1475500613451004
798.027554086,1.522200107574463,1.333400011062622,0.29500001668930054,1.4868000745773315,1.1593500524759293
798.227583906,1.4514000415802002,1.4042000770568848,0.29500001668930054,1.475000023841858,1.1564000397920609
798.627572195,1.522200107574463,1.5812000036239624,0.29500001668930054,1.2980000972747803,1.1741000562906265
798.727577448,1.6166000366210938,1.6048001050949097,0.29500001668930054,1.274399995803833,1.1977000385522842
